;Cardiac Myocyte;CD133+ stem cells - adult bone marrow derived;CD133+ stem cells - cord blood derived;CD14+ monocyte derived endothelial progenitor cells;CD14+ Monocytes;CD14+ CD16- Monocytes;CD14+ CD16+ Monocytes;CD14- CD16+ Monocytes;CD19+ B Cells;CD34 cells differentiated to erythrocyte lineage;CD34+ Progenitors;CD34+ stem cells - adult bone marrow derived;CD4+ T Cells;CD4+CD25+CD45RA- memory regulatory T cells;CD4+CD25+CD45RA+ naive regulatory T cells;CD4+CD25-CD45RA- memory conventional T cells;CD4+CD25-CD45RA+ naive conventional T cells;CD8+ T Cells;Chondrocyte;chorionic membrane cells;Ciliary Epithelial Cells;common myeloid progenitor CMP;Corneal Epithelial Cells;Dendritic Cells - monocyte immature derived;Dendritic Cells - plasmacytoid;Endothelial Cells - Aortic;Endothelial Cells - Artery;Endothelial Cells - Lymphatic;Endothelial Cells - Microvascular;Endothelial Cells - Thoracic;Endothelial Cells - Umbilical vein;Endothelial Cells - Vein;Eosinophils;Esophageal Epithelial Cells;Fibroblast - Aortic Adventitial;Fibroblast - Cardiac;Fibroblast - Choroid Plexus;Fibroblast - Conjunctival;Fibroblast - Dermal;Fibroblast - Gingival;Fibroblast - Lung;Fibroblast - Lymphatic;Fibroblast - Mammary;Fibroblast - Periodontal Ligament;Fibroblast - Pulmonary Artery;Fibroblast - skin;Fibroblast - Villous Mesenchymal;gamma delta positive T cells;Gingival epithelial cells;granulocyte macrophage progenitor;Hair Follicle Dermal Papilla Cells;Hair Follicle Outer Root Sheath Cells;Hepatic Sinusoidal Endothelial Cells;Hepatic Stellate Cells (lipocyte);Hepatocyte;immature langerhans cells;Intestinal epithelial cells (polarized);Iris Pigment Epithelial Cells;Keratinocyte - epidermal;Keratinocyte - oral;Keratocytes;Lens Epithelial Cells;Macrophage - monocyte derived;Mallassez-derived cells;Mammary Epithelial Cell;Mast cell;mature adipocyte;Melanocyte;Meningeal Cells;mesenchymal precursor cell - adipose;mesenchymal precursor cell - bone marrow;mesenchymal precursor cell - cardiac;Mesenchymal stem cells - adipose;Mesenchymal Stem Cells - amniotic membrane;Mesenchymal Stem Cells - bone marrow;Mesenchymal stem cells - hepatic;Mesenchymal stem cells - umbilical;Mesenchymal Stem Cells - Vertebral;Mesenchymal Stem Cells - Wharton Jelly;Mesothelial Cells;migratory langerhans cells;Multipotent Cord Blood Unrestricted Somatic Stem Cells;Myoblast;nasal epithelial cells;Natural Killer Cells;Neural stem cells;Neurons;Neutrophil;Nucleus Pulposus Cell;Olfactory epithelial cells;Oligodendrocyte - precursors;Osteoblast;Pancreatic stromal cells;Pericytes;Perineurial Cells;Placental Epithelial Cells;Preadipocyte - breast;Preadipocyte - omental;Preadipocyte - perirenal;Preadipocyte - subcutaneous;Preadipocyte - visceral;promyelocytes;Prostate Epithelial Cells;Prostate Stromal Cells;Renal Cortical Epithelial Cells;Renal Epithelial Cells;Renal Glomerular Endothelial Cells;Renal Mesangial Cells;Renal Proximal Tubular Epithelial Cell;Retinal Pigment Epithelial Cells;salivary acinar cells;Schwann Cells;Sebocyte;Sertoli Cells;Skeletal Muscle Cells;Skeletal muscle cells differentiated into Myotubes;Skeletal Muscle Satellite Cells;Small Airway Epithelial Cells;Smooth muscle cells - airway;Smooth Muscle Cells - Aortic;Smooth Muscle Cells - Bladder;Smooth Muscle Cells - Brachiocephalic;Smooth Muscle Cells - Brain Vascular;Smooth Muscle Cells - Bronchial;Smooth Muscle Cells - Carotid;Smooth Muscle Cells - Colonic;Smooth Muscle Cells - Coronary Artery;Smooth Muscle Cells - Esophageal;Smooth Muscle Cells - Internal Thoracic Artery;Smooth Muscle Cells - Intestinal;Smooth Muscle Cells - Prostate;Smooth Muscle Cells - Pulmonary Artery;Smooth Muscle Cells - Subclavian Artery;Smooth Muscle Cells - Tracheal;Smooth Muscle Cells - Umbilical artery;Smooth Muscle Cells - Umbilical Vein;Smooth Muscle Cells - Uterine;Synoviocyte;tenocyte;Trabecular Meshwork Cells;Tracheal Epithelial Cells;Urothelial cells;Adipocyte - breast;Adipocyte - omental;Adipocyte - perirenal;Adipocyte - subcutaneous;Alveolar Epithelial Cells;Amniotic Epithelial Cells;amniotic membrane cells;Anulus Pulposus Cell;Astrocyte - cerebellum;Astrocyte - cerebral cortex;Basophils;tpm.Bronchial%20Epithelial%20Cell%2c%20donor4.CNhs12054.11453-119A4;tpm.Bronchial%20Epithelial%20Cell%2c%20donor5.CNhs12058.11457-119A8;tpm.Bronchial%20Epithelial%20Cell%2c%20donor6.CNhs12062.11461-119B3;tpm.Bronchial%20Epithelial%20Cell%2c%20donor1.CNhs11327.11511-119G8;tpm.Bronchial%20Epithelial%20Cell%2c%20donor2.CNhs12085.11591-120G7;tpm.Bronchial%20Epithelial%20Cell%2c%20donor3.CNhs12623.11672-122G7;tpm.Bronchial%20Epithelial%20Cell%2c%20donor7.CNhs12642.11769-123I5
chr9:131843377..131843413,+;15.81017982;12.33121845;0;8.861129337;2.779780428;5.449493654;7.886305937;9.07755983;6.558895342;37.00921645;5.726223668;17.49236895;9.557657384;11.33126546;7.733039044;10.44083524;11.87186146;5.745424131;11.53532579;10.1994123;14.47450035;1.247333332;32.21385173;16.46777687;5.270787385;15.57847177;16.04039136;13.17484007;18.93322912;12.21732122;13.54220326;21.30239895;0;22.25058076;13.46268635;16.88813915;17.71835414;15.34044254;12.9113311;12.9165653;14.30471315;28.04397808;17.50914375;13.33923714;19.5103355;10.79480094;24.59266312;8.555076912;15.30694405;5.410453464;16.10072242;9.00028376;26.10627213;29.213553;30.73724032;2.946887398;30.37814432;16.29894198;16.72284227;10.27731741;20.24109984;15.24873581;11.07205908;17.99617869;18.46432937;14.41726201;8.967181833;17.78081441;19.04732641;11.5318529;9.064612983;10.16113309;32.37047603;15.62205411;24.10769824;18.35122649;22.80898461;14.95611826;15.12479074;14.93003165;8.290605975;16.74108768;10.08716639;25.50570498;4.188735678;17.78327805;32.74469575;3.699005449;9.707331488;13.65422786;16.3515962;21.11282506;12.25058964;24.07679408;15.97999411;29.26214704;13.93096869;15.44573562;14.84180664;15.53965786;14.28725599;9.155021931;17.40586426;14.73334391;15.89508011;24.72943614;32.97181879;27.00875391;19.26927894;18.60333022;12.5833495;25.20139898;17.41891692;5.10989287;17.1418087;21.04074171;10.70200614;11.50557902;12.80450477;20.42261848;8.709303461;13.87441244;18.76426675;21.12887981;75.18563225;13.90483642;19.66217444;24.14632418;15.97339598;23.88049773;13.04813307;44.86155683;16.41691692;17.19723212;22.58870052;22.36096744;13.56350213;8.515477442;11.69335011;32.27774609;22.02914248;19.1979576;12.41840223;12.68243879;10.46806229;15.67546873;44.11518717;29.21214034;9.286100387;8.162843016;33.78909457;20.50410672;6.967093336;33.09916408;34.33747474;20.33647056;25.48700408;33.50773782;9.125573331;19.98949533
chr9:131873659..131873703,+;46.21410697;19.96482987;9.596285742;26.78339383;13.53402265;27.45332822;29.2844742;24.20789634;16.94349947;79.33149308;22.26482799;35.67600596;24.94486138;28.10796073;22.02833288;27.60835011;27.83555025;21.35471666;30.46607013;25.85856112;41.30416643;38.32511293;65.54373999;45.83123812;30.79910352;42.67908005;54.41309421;26.35436467;46.29894239;46.55749858;29.43667446;57.48517374;10.84865359;41.98259411;35.97643305;45.97163891;42.01347903;37.40136586;32.01283701;34.66703258;51.41466823;70.20536945;45.59279642;29.55801947;51.04448242;33.68846821;40.36940552;28.69947431;27.69106314;24.16176004;60.63540537;35.17582737;56.30664228;48.33949942;48.65042371;17.83463133;36.03561249;37.05864702;37.59185808;24.8137033;37.55089082;40.88116871;49.32697094;32.78456639;36.41476892;27.77276417;18.44656392;52.5655963;46.21702864;37.88208511;36.75997749;44.69928858;75.95269099;31.23226917;53.48975147;53.87035915;50.31748841;51.01104621;28.6983209;51.38784014;28.45565149;26.15281469;29.13577945;20.21503357;20.99240145;33.58018724;37.67073082;10.29571317;40.85038633;29.61836945;39.46937014;57.78524812;31.71251928;83.0877781;42.55144017;85.68045456;32.3626198;29.63145975;71.24067189;36.67640034;37.71957001;12.97144924;31.58871088;34.44821389;50.19330075;90.30290089;67.43695978;87.76197692;58.97585679;50.72323334;22.01149374;58.19815729;33.90289772;44.67157151;49.80020543;59.22090965;30.81132997;26.60050185;38.46940203;51.07418839;22.39535176;41.8057493;38.41522734;49.52406641;67.6063024;38.57362098;54.08519059;50.27707156;55.1367139;36.64421203;37.03070639;58.60315419;55.64046514;42.2979947;56.30333439;44.84838824;39.13660379;32.70648513;35.16920868;71.83616887;55.4113447;41.6184137;27.75986961;36.4177876;47.1062803;25.39832477;88.58460681;45.31874978;24.33402586;52.74619558;85.53964164;56.19242313;20.91829195;75.39254041;63.25324294;62.85818173;57.72056806;169.932099;18.25114666;22.98791962
chr9:131901710..131901749,+;10.92020157;1.174401757;0;3.088568605;3.473540237;3.8122118;5.568030592;5.936527287;1.703877824;0;0.840762844;1.482341682;4.313965943;5.185460263;4.973938171;4.03686704;4.014638365;2.810401156;11.36427421;5.944068124;8.230001966;0;8.726016847;15.13707534;0.743639732;3.423090184;3.708188203;4.785233955;4.025275271;3.128344111;1.584989285;4.898004007;0;6.108578096;15.10720621;9.790314543;5.42246926;6.1738274;2.592226003;11.93167872;17.62242261;5.461409593;3.478492782;4.946235772;8.847710286;9.797355058;9.711876419;3.728958498;4.028963633;0;18.95134471;12.81653754;5.334505539;8.325711771;10.65560734;6.330115914;1.106895947;10.12250081;3.763347717;1.203649787;3.197853483;5.145687474;1.710970035;3.077871781;11.90450579;1.453991074;0.646408715;8.970538405;7.121840124;6.780133893;8.369165858;6.12782665;19.65986911;21.75320936;7.537923562;6.546901108;1.447453881;6.142691428;4.653781767;4.111595524;2.452333255;8.593842598;8.72296696;4.02272924;2.251290024;2.048219703;1.799830541;0.124834504;11.79294275;30.69934698;1.691544435;14.45882738;5.734318555;5.057065862;8.170918305;10.14307906;25.23437402;17.27126602;28.19943262;8.244521008;3.984073163;0;4.414291519;9.53085487;3.1692897;5.732638971;3.993532138;6.325788622;3.023912114;6.044038915;6.198342494;12.64696789;4.814387998;17.80464283;10.40745281;15.01801803;4.109254441;5.140397404;6.607701254;8.554965183;1.244186209;4.600396134;4.994118025;8.503867441;9.23307107;3.779769753;5.455202965;4.739418651;4.395858539;1.646930878;8.382369956;10.18206023;8.304755;9.410136687;5.068971129;1.933034431;8.019058401;13.26209737;11.13803758;2.732063611;4.574138232;4.761960834;23.2117688;16.86071777;13.08507786;4.865507545;5.727891924;8.668332513;10.65895116;11.98980237;10.42092105;4.240086609;4.344125393;10.11363347;5.421706538;6.655572183;12.36869316;28.72091814;9.125573331;2.998424299
chr9:131940526..131940546,-;309.4490039;4.697607029;0;76.65683847;55.82839904;58.3173126;68.26323969;42.4510389;3.106565889;0.83067293;16.29632824;5.105945948;8.39860649;4.402904353;6.181260994;4.776724043;5.034548409;31.91952417;170.1999401;122.3725338;160.1527375;3.741999996;76.07251641;59.13955216;15.60293829;27.2151921;40.82650741;21.79365331;32.28942081;50.65203207;21.22508464;37.87069391;18.65466546;90.91598921;93.64420798;89.21673685;230.6482047;98.96920044;41.82465675;84.14896107;142.5422263;145.62837;109.2606283;70.00856997;58.98473524;106.731374;127.8951373;8.568446103;47.9080204;24.09178889;304.1831214;118.6881031;81.05305789;166.4588245;74.38750695;13.48347392;14.88160106;181.6903111;45.51170096;60.64543158;56.53430718;170.8470339;91.61133766;29.7644809;62.66615934;13.51282907;19.81545613;107.8562716;240.4646974;139.0350549;139.5319495;90.56900939;426.3448813;160.6531367;181.068074;125.1469478;101.7363731;264.1357314;52.61358831;94.72785106;5.740173887;114.3023724;64.37615821;46.71748366;57.33278127;58.36318452;156.2033401;8.631867571;441.0911524;168.722552;71.6087144;153.6100726;65.16271085;368.5000492;136.5843627;83.68939915;117.5677015;96.31566337;228.5638223;113.2280293;73.24571463;0.636071217;43.07330195;75.48914721;102.6013353;173.5429211;86.94049115;188.7502691;97.34916001;345.7547105;69.3079026;265.6903558;56.25898366;87.801009;219.0619464;233.8187364;143.7299025;76.76204042;134.2579153;129.8847403;175.4302554;59.09727553;91.01970456;286.7564554;142.0703429;55.6420991;62.68717689;131.9335094;118.1043676;71.64149319;104.0637898;354.5815871;128.7029144;136.4955305;48.39878602;112.7646263;117.3268503;137.1903375;242.313491;95.87708504;98.5387778;108.2380229;106.9874936;102.3033242;144.808195;102.8110104;142.2517733;66.06311892;57.49482541;420.589251;285.6685524;100.242898;66.057104;119.5247592;126.5064859;66.92547584;98.57473636;490.6490181;91.25573331;80.20784999
chr9:132094662..132094715,+;0.855310408;0;0;0.085858523;0;0;0;0;0;0;0;0.098884204;0;0;0;0;0;0;1.162778156;7.817985965;0.240926127;0;108.3649031;0;0;0;0.139833145;0;0.162708038;0;0;0;0;79.73092701;0.256571837;0.373318564;0.403619807;0.292555824;0;0.514111462;0;0;1.564226633;0.594857353;0;1.595155373;0;0;33.0590639;0;5.487185844;6.292176789;0;0;0;0.386900977;0.983907508;0.857839051;65.44266176;79.07053217;0;0.468649251;0;34.96833128;42.1577032;0;0;0.570241487;0.247292494;0.205560474;1.090127574;0.113423193;0.894141115;0.520037185;1.730862887;0.321354984;1.520776716;0;0.646358579;0.03332433;0;2.297238717;0.068492108;127.4108781;0;0;0;0;2.057279527;0.728335252;0.563848145;0.275286268;0.173767229;2.058430558;0.117473416;0.302390293;1.55375142;1.38925097;0;0;0.027375719;0;59.07955689;0.169395898;0.264107475;0;0.053978979;0.424775328;0;0.081344599;19.46917152;0.346258683;29.10795751;1.896214273;0.051258715;0.348207334;0.404142786;81.53748254;0.719971061;0;1.244186209;0;1.111714592;0;0;0.472993603;0;0.085547257;0.077044799;0;0.403124667;0.520346597;0;0;0;0.307159754;0;1.698373459;3.32358651;0;60.16321215;94.36399771;0.684507544;1.06579614;0.872338524;0.348247504;1.043295667;2.758235139;2.069542055;0.952259792;0.109040583;0;0.103210749;48.7293249;48.192947;91.69899452;74.9617767;226.1772303;127.7580266;89.70286027
chrX:100805520..100805555,+;13.52379241;26.42403954;19.19257148;11.51304253;3.850253359;4.729830373;3.944726818;1.904776476;0.342715732;0.219259877;24.205818;15.71291397;0.272604929;0.239134783;0.348641484;0.15671243;0.380914686;0.748947414;20.01853307;5.578216593;13.45303728;2.494666664;2.866303282;5.887446392;5.093585299;11.44440711;8.435245393;13.45837306;17.41085882;9.344416511;13.86773137;7.385382694;0;3.29601996;18.24249041;14.57981255;16.86250649;30.61059797;23.53856097;23.59702079;30.81931821;9.638726064;13.1051911;24.09766928;14.1790229;21.12602483;25.98329687;0;10.38757131;27.41825578;15.17691693;36.46550297;8.213234186;16.6860791;2.194886503;14.29809587;0;14.41169607;6.869644806;16.11038946;14.06370092;13.97252329;11.95479129;17.51597253;7.341401091;10.79031008;16.29699045;21.32149669;15.32815839;22.09485826;39.53398875;22.21519584;14.19349984;21.15939836;17.47593446;9.223991237;11.63527734;24.03661863;12.02226957;13.00203424;4.157654457;27.17372188;29.77788399;4.355144159;0.194019956;20.19383134;23.56818779;0;35.17086266;23.7638994;22.5539258;16.42377753;35.88293278;10.03330382;18.23842757;17.70433683;17.08729996;14.42993987;13.35762598;12.3504046;20.74835166;12.48793021;5.096761459;19.85523647;8.615593815;9.611999413;8.604836523;9.767392201;5.055683159;11.53518262;16.25544275;12.27513024;14.25185749;7.006107144;20.96142259;17.26726191;34.27863686;4.49760957;46.27139031;11.84372454;18.66279313;12.48205646;24.34452684;13.03915511;15.65886661;25.64278;9.509997767;17.45171223;16.18570985;16.8810415;21.18496384;17.6975383;11.99887119;32.40445975;11.07848642;15.38742402;15.50493352;26.73616315;40.89790156;4.502938422;5.144044628;9.699389183;20.96985462;18.64241811;18.31910901;15.19150635;3.685416935;13.16469899;24.55278193;38.72607662;7.007873045;9.191060086;2.931432034;4.597106122;6.325324294;4.437048122;5.622133253;4.786819689;9.125573331;9.994747663
chrX:100872911..100873001,-;33.5398383;46.09526898;124.7517147;30.42500942;23.54199149;21.2181527;41.81216634;62.22604608;38.39683348;17.00142077;42.74778221;43.45551093;30.80898837;30.65294506;31.2067837;34.02210345;33.40978087;30.37093684;48.88081977;37.48923048;36.72482627;20.4098898;27.59576155;28.20054784;69.43504153;46.51000894;59.61336132;56.66892373;74.78873897;60.06164058;44.69075856;53.0540364;10.8052784;44.57245458;50.77010231;42.14434437;33.23767177;70.47026308;42.07400557;60.87546286;48.06402781;26.01290949;33.12795789;57.03841308;46.16689855;67.61617424;51.32420976;29.27894034;29.88201359;71.97977942;54.12841524;59.90761202;54.61483526;45.6645384;23.01386425;36.8707856;15.86550857;44.43606287;29.82619133;38.70197008;49.1644752;46.87844642;37.37150712;50.46498512;21.77041539;52.04249623;28.29691191;46.03189538;40.77785434;63.26568179;77.47661735;52.22683294;36.08132911;77.28329906;56.25873333;31.0801558;27.5512823;57.42081117;54.9404792;40.91668378;24.80551285;87.00278174;52.67308788;37.97207142;21.21999267;35.62840694;40.19084601;7.856440501;83.18755041;40.34590693;35.52243313;73.86254531;86.36231278;33.1874196;40.59840947;73.49372117;66.29307758;53.46903889;43.04123927;52.86760074;48.50692947;88.36053155;25.12735809;60.64614126;35.62305152;27.05232571;42.64442241;37.07795236;24.25087998;42.19833615;23.80894101;37.67956713;38.44789151;53.92797318;47.57563536;77.63093285;44.28383639;24.63944864;74.93337485;52.4191618;48.52326214;54.66087625;51.31475042;60.63019184;45.27457544;52.60392054;57.99110162;42.13252706;46.08152754;33.762083;71.4540085;75.26158012;53.8437803;53.40834094;56.75196028;40.17064436;58.59826902;51.06253584;58.74907611;34.0988517;29.57949827;37.01701912;49.47936199;38.4583698;59.31901964;51.98139266;38.28092515;45.86720605;39.21595889;97.86989585;32.20186341;25.62193542;30.52426224;42.29337633;20.18079656;26.99204274;39.72974165;19.14727876;45.62786666;35.98109159
chrX:100878112..100878187,+;52.32108812;27.89204174;57.57771445;43.26894416;61.93411816;19.13959033;14.92996721;16.05975063;22.99431645;20.35777328;48.9513546;23.12600445;20.47043376;18.5115013;18.84866944;20.22087793;25.55798551;25.13602271;55.28796674;67.32333342;58.14623086;34.13055645;6.82765548;40.03543573;33.98540147;33.39278005;47.39936546;71.97612233;44.34416006;54.28804705;47.73194135;28.38922308;22.94653287;6.446675237;65.6243762;54.12068386;69.5342935;69.72122927;43.50716725;75.57813929;36.96463733;32.97874634;40.15704363;87.41780925;40.3818572;85.72123131;37.36383138;16.39123743;37.10659307;26.54133388;64.34824061;101.8927571;44.33966234;31.2597654;52.89179653;27.9670766;34.31377435;55.24483492;21.25534745;29.81347934;43.41524133;83.95461833;46.92436299;56.92419692;19.24066733;142.0186569;73.63012762;50.44313239;43.67558272;76.29611483;101.5849928;66.09797721;31.03287116;79.25415683;45.58418925;64.69448571;42.52408024;54.75007577;63.60168415;71.58766861;28.14204058;98.98902763;80.3632741;56.56596691;24.10216339;80.07823797;66.92183714;19.49361642;98.50691323;77.09352625;46.23554788;48.23215061;98.96043688;27.53691979;58.66231448;37.78182615;98.81230356;100.0197755;72.72485256;41.96768352;54.07751853;46.85230671;45.66895382;64.75574223;38.34972861;35.5085135;32.45861989;18.05788428;15.68902811;29.63566637;44.16445605;33.63052086;21.58873512;55.2454375;41.16392198;52.54208181;60.2292527;48.0457126;118.737099;52.51314162;65.94186906;70.61876748;86.3464054;51.40623911;63.78701151;65.94140522;54.92398347;43.77898828;80.68442604;37.67354383;74.50953512;70.684635;70.23998416;55.38922424;52.4250964;47.75985104;60.39016224;83.98792101;96.90489585;23.43194016;21.20425122;24.12961945;94.21551846;106.8894875;122.1273934;56.47416533;15.90365613;29.59667073;62.93812487;110.3456774;21.31102193;42.79840284;18.93039067;16.54958204;18.97597288;29.2105668;8.620604321;14.36045907;36.50229333;28.73489953
chrX:100914826..100914842,-;33.20147959;6.752810105;0;2.136472523;0.888730352;0.457157756;0.280077074;1.03733939;5.117616201;0;1.221365206;4.183640963;1.093101411;0.32730317;2.1300402;0.612393755;1.552740745;2.346477142;59.64709804;12.76152033;82.24324933;2.494666664;23.68544534;0.191148263;1.251567472;13.21967307;43.99463195;22.74495644;45.87120316;45.54215684;46.21642703;20.78892023;0;47.53037739;46.74863769;39.14341853;55.56917098;45.04806147;32.44840971;74.22641352;31.70751576;59.53458234;49.05895147;90.20371718;26.88342741;69.53883512;41.35452844;0.579466024;23.44965842;3.326466885;81.16707289;66.67051022;45.45184036;63.83260808;4.753153471;3.572368933;0;75.48983653;25.94808597;35.27619761;31.53256313;88.4403374;1.173833362;28.57542318;8.474381632;3.172324677;10.4428202;25.25351544;55.14744004;81.82421457;119.9309504;49.59079258;45.26406516;57.74594701;83.71490919;36.04624254;44.32483803;102.823313;64.37731445;44.77624875;10.19980506;119.4988086;74.92160915;20.70984296;1.066594062;28.7833148;32.67966408;0;120.8529754;43.03208919;46.23554788;99.60503882;73.8510723;45.08126775;60.00678976;48.97212314;82.20713266;73.33897782;59.36722658;67.26765783;84.50867237;0;28.68285393;61.20894947;37.85066586;38.00441773;32.41643317;50.40427901;20.24075233;41.3724538;6.167821342;51.42066724;38.28011427;71.86202656;74.70577084;108.267648;86.77225878;22.12160448;93.05482417;61.3988631;39.81395868;85.36210159;70.42168616;38.21614328;71.40362242;94.24229395;86.68719673;57.98900579;97.26813263;25.11569589;60.84261348;50.72019549;105.9977468;69.40585736;85.28901497;66.31915694;46.0268852;84.15111462;101.9663241;33.30507102;24.48418824;46.56310314;49.74880889;56.62198061;91.59554503;32.82728711;33.03657405;48.46293804;24.39469153;123.4551132;54.88511253;41.76426609;0.46444837;16.54958204;17.46994329;22.55499462;16.49159087;20.34398368;36.50229333;28.23516215
chrX:102469997..102470094,+;30.63356597;146.2130188;153.5405719;99.547375;40.5089377;23.28221079;26.61418063;22.69164931;35.25781495;18.11880794;81.56480105;91.24994892;46.8186648;27.59179034;62.29977638;33.64038921;53.66347199;42.65164401;52.29402999;89.08299822;88.22691737;248.5503415;40.55989671;192.0394899;94.86558606;37.2621309;31.55388037;52.65599542;24.95913635;44.11744895;57.53219501;33.00677791;18.65466546;28.68835471;10.53264733;25.93868281;50.0311914;64.8166835;38.76879096;31.83072333;20.66505539;21.52886006;29.45034553;24.74640972;12.59097233;26.50545264;44.61320012;48.28607025;34.128329;183.6756655;42.88866341;32.00758813;52.93666043;30.18116242;10.71836623;69.80452809;1.475861263;81.49470989;33.76307235;63.70085027;55.42712122;118.2759384;73.37216309;59.63517477;4.081109855;154.8158252;43.83772851;48.70049524;58.34087589;39.01884817;30.38239675;16.31813765;19.6729018;38.13482115;18.2511899;23.05310263;29.03393223;26.17320695;40.46204703;108.8616429;78.64557462;65.16426769;27.94109666;39.6978143;44.94400262;169.0894846;170.2153048;46.07962679;94.32606672;36.61294301;51.31018118;27.63819662;62.99062049;61.90172707;32.27120371;46.90576845;36.90994106;23.35218305;20.7785293;21.58167691;17.89185943;204.1678863;28.43102744;24.43772765;92.23700898;66.18614415;55.66792656;77.13316984;57.17122658;120.3601639;42.28585426;41.82027738;29.84646649;19.76556238;49.89359539;49.89246823;38.39057027;42.69233862;48.48745934;6.738959196;51.01163455;19.15802033;39.18252604;41.98292535;8.471340639;35.54868059;8.842164108;26.12214953;18.72372382;18.11623966;36.38868203;20.0715976;5.39325363;29.91525699;11.72655814;26.49081478;21.91118327;41.09827377;49.69857875;26.77397983;22.28152336;37.91538568;24.87593978;24.05117197;14.82975491;28.48826545;28.37073928;73.7925474;72.37539543;100.5853444;87.48217143;67.58371005;48.16779915;7.355369796;12.65064859;25.14327269;50.22439039;20.34398368;27.37671999;27.73542476
chrX:102510045..102510116,-;76.26944263;72.51930852;47.98142871;62.58876074;14.39512356;26.84691561;23.64009692;17.40658479;32.30774744;16.11167548;41.14581464;68.35958829;45.54858458;46.89450425;55.89171511;47.66122617;45.54687324;43.79649604;102.0232968;110.8919754;104.2927599;15.42055647;18.63272743;64.98711395;42.75370815;41.20275235;30.90636395;91.64573902;42.81784898;41.08849681;56.13307284;23.14019411;1.317804174;30.714559;80.38389479;64.90074171;102.8032042;111.2711878;75.73860232;75.59931975;66.99937679;23.27907957;42.47907758;83.91432094;99.48002463;118.8657476;57.41979798;42.50731611;72.69215131;40.94460446;42.49365475;151.7679213;39.76794331;51.03262779;31.5068645;39.26022479;60.14134645;130.219968;54.57999666;118.4206214;30.34048186;121.2743731;59.36720606;134.6453684;55.68817642;58.25418768;38.3520234;66.81454057;87.71479102;150.1881266;172.6859204;125.6040531;64.65665104;101.9918658;83.02105024;93.07595453;56.8408969;117.7794313;125.7813794;95.0269761;41.0951462;112.5812867;123.5376637;61.52034002;16.8418582;96.84848317;59.26765466;2.945080974;129.6007701;77.6961882;102.0565142;69.45539935;151.8725581;39.67392859;127.0633439;69.20210918;123.3956318;121.1602581;90.53502053;76.81836976;116.2785154;57.87699354;57.77050171;88.350168;63.31006521;47.57540728;35.43569554;26.87564802;38.88825925;84.96918297;48.06513157;54.54572968;68.51480924;91.49817839;66.59891654;57.08531836;114.0881104;50.60418941;111.2502268;55.44505891;108.2442002;73.59967216;136.591054;53.52429401;29.97120959;123.689116;38.03906507;90.20134367;73.72890733;80.69961302;135.1059383;91.13504297;41.08487965;80.66461193;37.55319176;94.4036374;105.9518623;104.6481725;111.5740265;16.79758277;39.91067848;56.86074004;112.3707878;117.1377694;133.4677942;70.73849237;28.24229503;73.73549064;95.04519785;153.829244;39.77652988;64.50450907;22.76060292;43.21279755;22.28923799;34.01736894;28.86028403;4.786819689;73.00458665;89.70286027
chrX:102565858..102565929,-;1.608359647;122.7249836;182.3294291;1.602449023;7.84269074;0.777160092;0.352908944;0.440905043;42.04187235;0.872848504;146.1208525;54.42152242;51.52678491;28.53329273;67.79373341;44.50396151;51.90680583;52.42663733;1.172441106;4.970819759;26.10127089;211.582898;20.36650369;0.982255224;28.6259363;0.277802713;0.348828112;3.141579264;1.144377467;0.405070974;3.998001025;0.438556382;40.21189339;22.33967639;1.566021069;2.191307109;6.508992194;14.29014769;1.046573385;0.772151711;1.107522749;1.022005262;3.642561351;0.754714184;0.340296549;0.225035953;1.73228794;31.06827826;7.639307682;76.93913294;1.196361825;0;0.246051818;3.731526042;2.653174678;22.70740348;12.91378605;14.58326388;21.26288297;22.12863839;32.68721867;30.86384662;0.198174883;6.886339396;10.10103619;3.972379723;0.580585848;5.335734133;2.458132677;2.07721411;2.661564257;5.596973786;3.965685459;3.022771195;0.236598583;0.904151944;2.35862246;1.869514782;1.551260589;48.58802387;2.57454111;5.792601711;1.878526419;95.27725993;38.55144428;106.1392143;193.4843463;1.354777044;14.23697926;0.94207663;11.2769629;1.828935078;2.693392049;4.759486454;1.593532046;28.70915047;1.586303707;4.636349397;1.484180664;0.390958661;0.984641647;45.71704163;33.44529674;1.431060418;34.0344974;20.86171647;5.786395975;32.3406314;29.5484368;109.8601293;15.5588291;3.053035406;17.9029884;3.503053572;14.18729708;6.442266232;2.068747927;55.77325223;1.499142021;0.287093298;1.244186209;1.040596104;3.653249711;5.605135142;3.632599316;3.085171747;1.668914084;1.47142719;0.077044799;2.882129036;3.38348928;0.051790166;0.221146325;2.597676302;1.361443991;3.083023869;2.11985361;0.780857991;0.462175629;1.94104631;23.83287779;13.1664748;0.395778903;0.563817616;0;6.418538949;12.026053;11.09690876;13.18596166;3.325801992;15.06833285;10.56056103;15.21867596;9.194212245;4.518088782;40.30318711;16.49159087;2.393409845;18.25114666;13.99264673
