"FF ontology id","Name","Sample category"
"12847-137C3","Aortic smooth muscle cell response to FGF2","time courses"
"12848-137C4","Aortic smooth muscle cell response to IL1b","time courses"
"12849-137C5","Aortic smooth muscle cell response to IL1b","time courses"
"12850-137C6","Aortic smooth muscle cell response to IL1b","time courses"
"12851-137C7","Aortic smooth muscle cell response to IL1b","time courses"
"12852-137C8","Aortic smooth muscle cell response to IL1b, 01hr, biol_rep3 (LK45)","time courses"
"12853-137C9","Aortic smooth muscle cell response to IL1b","time courses"
"12854-137D1","Aortic smooth muscle cell response to IL1b, 03hr, biol_rep3 (LK51)","time courses"
"12855-137D2","Aortic smooth muscle cell response to IL1b","time courses"
"12856-137D3","Aortic smooth muscle cell response to IL1b, 05hr, biol_rep3 (LK57)","time courses"
"12857-137D4","Aortic smooth muscle cell response to IL1b","time courses"
"12858-137D5","Saos-2 osteosarcoma treated with ascorbic acid and BGP to induce calcification","time courses"
"12859-137D6","Saos-2 osteosarcoma treated with ascorbic acid and BGP to induce calcification","time courses"
"12860-137D7","Saos-2 osteosarcoma treated with ascorbic acid and BGP to induce calcification","time courses"
"12861-137D8","Saos-2 osteosarcoma treated with ascorbic acid and BGP to induce calcification","time courses"
"12862-137D9","Saos-2 osteosarcoma treated with ascorbic acid and BGP to induce calcification","time courses"
"12863-137E1","Saos-2 osteosarcoma treated with ascorbic acid and BGP to induce calcification","time courses"
"12864-137E2","Saos-2 osteosarcoma treated with ascorbic acid and BGP to induce calcification","time courses"
"12865-137E3","Saos-2 osteosarcoma treated with ascorbic acid and BGP to induce calcification","time courses"
"12866-137E4","Saos-2 osteosarcoma treated with ascorbic acid and BGP to induce calcification","time courses"
"12867-137E5","Saos-2 osteosarcoma treated with ascorbic acid and BGP to induce calcification","time courses"
"12868-137E6","Saos-2 osteosarcoma treated with ascorbic acid and BGP to induce calcification","time courses"
"12869-137E7","Saos-2 osteosarcoma treated with ascorbic acid and BGP to induce calcification","time courses"
"12870-137E8","Saos-2 osteosarcoma treated with ascorbic acid and BGP to induce calcification","time courses"
"12871-137E9","Saos-2 osteosarcoma treated with ascorbic acid and BGP to induce calcification","time courses"
"12872-137F1","Saos-2 osteosarcoma treated with ascorbic acid and BGP to induce calcification","time courses"
"12873-137F2","Saos-2 osteosarcoma treated with ascorbic acid and BGP to induce calcification","time courses"
"12874-137F3","Saos-2 osteosarcoma treated with ascorbic acid and BGP to induce calcification","time courses"
"12875-137F4","Saos-2 osteosarcoma treated with ascorbic acid and BGP to induce calcification","time courses"
"12893-137H4","Saos-2 osteosarcoma cell line, untreated control, day28, biol_rep3 (B3 T17)","time courses"
"12894-137H5","Monocyte-derived macrophages response to LPS","time courses"
"12895-137H6","Monocyte-derived macrophages response to LPS","time courses"
"12896-137H7","Monocyte-derived macrophages response to LPS","time courses"
"12897-137H8","Monocyte-derived macrophages response to LPS","time courses"
"12898-137H9","Monocyte-derived macrophages response to LPS","time courses"
"12899-137I1","Monocyte-derived macrophages response to LPS","time courses"
"12900-137I2","Monocyte-derived macrophages response to LPS, 01hr40min, donor3 (t7 Subject3)","time courses"
"12901-137I3","Monocyte-derived macrophages response to LPS","time courses"
"12902-137I4","Monocyte-derived macrophages response to LPS","time courses"
"12903-137I5","Monocyte-derived macrophages response to LPS","time courses"
"12904-137I6","Monocyte-derived macrophages response to LPS","time courses"
"12905-137I7","Monocyte-derived macrophages response to LPS","time courses"
"12906-137I8","Monocyte-derived macrophages response to LPS","time courses"
"12907-137I9","Monocyte-derived macrophages response to LPS, 06hr, donor3 (t14 Subject3)","time courses"
"12908-138A1","Monocyte-derived macrophages response to LPS, 07hr, donor3 (t15 Subject3)","time courses"
"12909-138A2","Monocyte-derived macrophages response to LPS","time courses"
"12910-138A3","Monocyte-derived macrophages response to LPS","time courses"
"12911-138A4","Monocyte-derived macrophages response to LPS","time courses"
"12912-138A5","Monocyte-derived macrophages response to LPS","time courses"
"12913-138A6","Monocyte-derived macrophages response to LPS","time courses"
"12914-138A7","Monocyte-derived macrophages response to LPS","time courses"
"12915-138A8","Monocyte-derived macrophages response to LPS","time courses"
"12916-138A9","Monocyte-derived macrophages response to LPS","time courses"
"12917-138B1","Monocyte-derived macrophages response to LPS","time courses"
"12918-138B2","Monocyte-derived macrophages response to LPS","time courses"
"13019-139D4","Adipocyte differentiation","time courses"
"13020-139D5","Adipocyte differentiation","time courses"
"13021-139D6","Adipocyte differentiation","time courses"
"13022-139D7","Adipocyte differentiation","time courses"
"13023-139D8","Adipocyte differentiation","time courses"
"13024-139D9","Adipocyte differentiation","time courses"
"13025-139E1","Adipocyte differentiation","time courses"
"13026-139E2","Adipocyte differentiation","time courses"
"13027-139E3","Adipocyte differentiation","time courses"
"13028-139E4","Adipocyte differentiation","time courses"
"13029-139E5","Adipocyte differentiation","time courses"
"13030-139E6","Adipocyte differentiation","time courses"
"13031-139E7","MCF7 breast cancer cell line response to EGF1, 00hr00min, biol_rep1","time courses"
"13032-139E8","MCF7 breast cancer cell line response to EGF1","time courses"
"13033-139E9","MCF7 breast cancer cell line response to EGF1","time courses"
"13034-139F1","MCF7 breast cancer cell line response to EGF1","time courses"
"13035-139F2","MCF7 breast cancer cell line response to EGF1","time courses"
"13036-139F3","MCF7 breast cancer cell line response to EGF1","time courses"
"13037-139F4","MCF7 breast cancer cell line response to EGF1","time courses"
"13038-139F5","MCF7 breast cancer cell line response to EGF1","time courses"
"13039-139F6","MCF7 breast cancer cell line response to EGF1","time courses"
"13040-139F7","MCF7 breast cancer cell line response to EGF1","time courses"
"13041-139F8","MCF7 breast cancer cell line response to EGF1","time courses"
"13042-139F9","MCF7 breast cancer cell line response to EGF1","time courses"
"13043-139G1","MCF7 breast cancer cell line response to EGF1","time courses"
"13044-139G2","MCF7 breast cancer cell line response to EGF1","time courses"
"13045-139G3","MCF7 breast cancer cell line response to EGF1","time courses"
"13046-139G4","MCF7 breast cancer cell line response to EGF1","time courses"
"13048-139G6","MCF7 breast cancer cell line response to HRG","time courses"
"13049-139G7","MCF7 breast cancer cell line response to HRG","time courses"
"13050-139G8","MCF7 breast cancer cell line response to HRG","time courses"
"13051-139G9","MCF7 breast cancer cell line response to HRG","time courses"
"13052-139H1","MCF7 breast cancer cell line response to HRG","time courses"
"13053-139H2","MCF7 breast cancer cell line response to HRG","time courses"
"13054-139H3","MCF7 breast cancer cell line response to HRG","time courses"
"13055-139H4","MCF7 breast cancer cell line response to HRG","time courses"
"13056-139H5","MCF7 breast cancer cell line response to HRG","time courses"
"13057-139H6","MCF7 breast cancer cell line response to HRG","time courses"
"13058-139H7","MCF7 breast cancer cell line response to HRG","time courses"
"13059-139H8","MCF7 breast cancer cell line response to HRG","time courses"
"13060-139H9","MCF7 breast cancer cell line response to HRG","time courses"
"13061-139I1","MCF7 breast cancer cell line response to HRG","time courses"
"13062-139I2","MCF7 breast cancer cell line response to HRG","time courses"
"13079-140B1","K562 erythroblastic leukemia response to hemin, 00hr00min, biol_rep1","time courses"
"13080-140B2","K562 erythroblastic leukemia response to hemin, 00hr15min, biol_rep1","time courses"
"13081-140B3","K562 erythroblastic leukemia response to hemin, 00hr30min, biol_rep1","time courses"
"13082-140B4","K562 erythroblastic leukemia response to hemin, 00hr45min, biol_rep1","time courses"
"13083-140B5","K562 erythroblastic leukemia response to hemin, 01hr00min, biol_rep1","time courses"
"13084-140B6","K562 erythroblastic leukemia response to hemin, 01hr20min, biol_rep1","time courses"
"13085-140B7","K562 erythroblastic leukemia response to hemin, 01hr40min, biol_rep1","time courses"
"13086-140B8","K562 erythroblastic leukemia response to hemin, 02hr00min, biol_rep1","time courses"
"13087-140B9","K562 erythroblastic leukemia response to hemin, 02hr30min, biol_rep1","time courses"
"13088-140C1","K562 erythroblastic leukemia response to hemin, 03hr00min, biol_rep1","time courses"
"13089-140C2","K562 erythroblastic leukemia response to hemin, 03hr30min, biol_rep1","time courses"
"13090-140C3","K562 erythroblastic leukemia response to hemin, 04hr, biol_rep1","time courses"
"13091-140C4","K562 erythroblastic leukemia response to hemin, 06hr, biol_rep1","time courses"
"13092-140C5","K562 erythroblastic leukemia response to hemin, 12hr, biol_rep1","time courses"
"13093-140C6","K562 erythroblastic leukemia response to hemin, 24hr, biol_rep1","time courses"
"13094-140C7","K562 erythroblastic leukemia response to hemin, day02, biol_rep1","time courses"
"13095-140C8","K562 erythroblastic leukemia response to hemin, day03, biol_rep1","time courses"
"13096-140C9","K562 erythroblastic leukemia response to hemin, day04, biol_rep1","time courses"
"13097-140D1","MCF7 breast cancer cell line response to EGF1","time courses"
"13098-140D2","MCF7 breast cancer cell line response to EGF1","time courses"
"13099-140D3","MCF7 breast cancer cell line response to EGF1","time courses"
"13100-140D4","MCF7 breast cancer cell line response to EGF1","time courses"
"13101-140D5","MCF7 breast cancer cell line response to EGF1","time courses"
"13102-140D6","MCF7 breast cancer cell line response to EGF1","time courses"
"13103-140D7","MCF7 breast cancer cell line response to EGF1","time courses"
"13104-140D8","MCF7 breast cancer cell line response to EGF1","time courses"
"13105-140D9","MCF7 breast cancer cell line response to EGF1","time courses"
"13106-140E1","MCF7 breast cancer cell line response to EGF1","time courses"
"13107-140E2","MCF7 breast cancer cell line response to EGF1","time courses"
"13108-140E3","MCF7 breast cancer cell line response to EGF1","time courses"
"13109-140E4","MCF7 breast cancer cell line response to EGF1","time courses"
"13110-140E5","MCF7 breast cancer cell line response to EGF1","time courses"
"13111-140E6","MCF7 breast cancer cell line response to EGF1","time courses"
"13112-140E7","MCF7 breast cancer cell line response to EGF1","time courses"
"13114-140E9","MCF7 breast cancer cell line response to HRG","time courses"
"13115-140F1","MCF7 breast cancer cell line response to HRG","time courses"
"13116-140F2","MCF7 breast cancer cell line response to HRG","time courses"
"13117-140F3","MCF7 breast cancer cell line response to HRG","time courses"
"13118-140F4","MCF7 breast cancer cell line response to HRG","time courses"
"13119-140F5","MCF7 breast cancer cell line response to HRG","time courses"
"13120-140F6","MCF7 breast cancer cell line response to HRG","time courses"
"13121-140F7","MCF7 breast cancer cell line response to HRG","time courses"
"13122-140F8","MCF7 breast cancer cell line response to HRG","time courses"
"13123-140F9","MCF7 breast cancer cell line response to HRG","time courses"
"13124-140G1","MCF7 breast cancer cell line response to HRG","time courses"
"13125-140G2","MCF7 breast cancer cell line response to HRG","time courses"
"13126-140G3","MCF7 breast cancer cell line response to HRG","time courses"
"13127-140G4","MCF7 breast cancer cell line response to HRG","time courses"
"13128-140G5","MCF7 breast cancer cell line response to HRG","time courses"
"13145-140I4","K562 erythroblastic leukemia response to hemin, 00hr00min, biol_rep2","time courses"
"13146-140I5","K562 erythroblastic leukemia response to hemin, 00hr15min, biol_rep2","time courses"
"13147-140I6","K562 erythroblastic leukemia response to hemin, 00hr30min, biol_rep2","time courses"
"13148-140I7","K562 erythroblastic leukemia response to hemin, 00hr45min, biol_rep2","time courses"
"13149-140I8","K562 erythroblastic leukemia response to hemin, 01hr00min, biol_rep2","time courses"
"13150-140I9","K562 erythroblastic leukemia response to hemin, 01hr20min, biol_rep2","time courses"
"13151-141A1","K562 erythroblastic leukemia response to hemin, 01hr40min, biol_rep2","time courses"
"13152-141A2","K562 erythroblastic leukemia response to hemin, 02hr00min, biol_rep2","time courses"
"13153-141A3","K562 erythroblastic leukemia response to hemin, 02hr30min, biol_rep2","time courses"
"13154-141A4","K562 erythroblastic leukemia response to hemin, 03hr00min, biol_rep2","time courses"
"13155-141A5","K562 erythroblastic leukemia response to hemin, 03hr30min, biol_rep2","time courses"
"13156-141A6","K562 erythroblastic leukemia response to hemin, 04hr, biol_rep2","time courses"
"13157-141A7","K562 erythroblastic leukemia response to hemin, 06hr, biol_rep2","time courses"
"13158-141A8","K562 erythroblastic leukemia response to hemin, 12hr, biol_rep2","time courses"
"13159-141A9","K562 erythroblastic leukemia response to hemin, 24hr, biol_rep2","time courses"
"13160-141B1","K562 erythroblastic leukemia response to hemin, day02, biol_rep2","time courses"
"13161-141B2","K562 erythroblastic leukemia response to hemin, day03, biol_rep2","time courses"
"13162-141B3","K562 erythroblastic leukemia response to hemin, day04, biol_rep2","time courses"
"13163-141B4","MCF7 breast cancer cell line response to EGF1","time courses"
"13164-141B5","MCF7 breast cancer cell line response to EGF1","time courses"
"13165-141B6","MCF7 breast cancer cell line response to EGF1","time courses"
"13166-141B7","MCF7 breast cancer cell line response to EGF1","time courses"
"13167-141B8","MCF7 breast cancer cell line response to EGF1","time courses"
"13168-141B9","MCF7 breast cancer cell line response to EGF1","time courses"
"13169-141C1","MCF7 breast cancer cell line response to EGF1","time courses"
"13170-141C2","MCF7 breast cancer cell line response to EGF1","time courses"
"13171-141C3","MCF7 breast cancer cell line response to EGF1","time courses"
"13172-141C4","MCF7 breast cancer cell line response to EGF1","time courses"
"13173-141C5","MCF7 breast cancer cell line response to EGF1","time courses"
"13174-141C6","MCF7 breast cancer cell line response to EGF1","time courses"
"13175-141C7","MCF7 breast cancer cell line response to EGF1","time courses"
"13176-141C8","MCF7 breast cancer cell line response to EGF1","time courses"
"13177-141C9","MCF7 breast cancer cell line response to EGF1","time courses"
"13178-141D1","MCF7 breast cancer cell line response to EGF1","time courses"
"13180-141D3","MCF7 breast cancer cell line response to HRG","time courses"
"13181-141D4","MCF7 breast cancer cell line response to HRG","time courses"
"13182-141D5","MCF7 breast cancer cell line response to HRG","time courses"
"13183-141D6","MCF7 breast cancer cell line response to HRG","time courses"
"13184-141D7","MCF7 breast cancer cell line response to HRG","time courses"
"13185-141D8","MCF7 breast cancer cell line response to HRG","time courses"
"13186-141D9","MCF7 breast cancer cell line response to HRG","time courses"
"13187-141E1","MCF7 breast cancer cell line response to HRG","time courses"
"13188-141E2","MCF7 breast cancer cell line response to HRG","time courses"
"13189-141E3","MCF7 breast cancer cell line response to HRG","time courses"
"13190-141E4","MCF7 breast cancer cell line response to HRG","time courses"
"13191-141E5","MCF7 breast cancer cell line response to HRG","time courses"
"13192-141E6","MCF7 breast cancer cell line response to HRG","time courses"
"13193-141E7","MCF7 breast cancer cell line response to HRG","time courses"
"13194-141E8","MCF7 breast cancer cell line response to HRG","time courses"
"13211-141G7","K562 erythroblastic leukemia response to hemin, 00hr00min, biol_rep3","time courses"
"13212-141G8","K562 erythroblastic leukemia response to hemin, 00hr15min, biol_rep3","time courses"
"13213-141G9","K562 erythroblastic leukemia response to hemin, 00hr30min, biol_rep3","time courses"
"13214-141H1","K562 erythroblastic leukemia response to hemin, 00hr45min, biol_rep3","time courses"
"13215-141H2","K562 erythroblastic leukemia response to hemin, 01hr00min, biol_rep3","time courses"
"13216-141H3","K562 erythroblastic leukemia response to hemin, 01hr20min, biol_rep3","time courses"
"13217-141H4","K562 erythroblastic leukemia response to hemin, 01hr40min, biol_rep3","time courses"
"13218-141H5","K562 erythroblastic leukemia response to hemin, 02hr00min, biol_rep3","time courses"
"13219-141H6","K562 erythroblastic leukemia response to hemin, 02hr30min, biol_rep3","time courses"
"13220-141H7","K562 erythroblastic leukemia response to hemin, 03hr00min, biol_rep3","time courses"
"13221-141H8","K562 erythroblastic leukemia response to hemin, 03hr30min, biol_rep3","time courses"
"13222-141H9","K562 erythroblastic leukemia response to hemin, 04hr, biol_rep3","time courses"
"13223-141I1","K562 erythroblastic leukemia response to hemin, 06hr, biol_rep3","time courses"
"13224-141I2","K562 erythroblastic leukemia response to hemin, 12hr, biol_rep3","time courses"
"13225-141I3","K562 erythroblastic leukemia response to hemin, 24hr, biol_rep3","time courses"
"13226-141I4","K562 erythroblastic leukemia response to hemin, day02, biol_rep3","time courses"
"13227-141I5","K562 erythroblastic leukemia response to hemin, day03, biol_rep3","time courses"
"13228-141I6","K562 erythroblastic leukemia response to hemin, day04, biol_rep3","time courses"
"13229-141I7","mesenchymal stem cells (adipose derived), adipogenic induction","time courses"
"13230-141I8","mesenchymal stem cells (adipose derived), adipogenic induction","time courses"
"13231-141I9","mesenchymal stem cells (adipose derived), adipogenic induction","time courses"
"13232-142A1","mesenchymal stem cells (adipose derived), adipogenic induction","time courses"
"13233-142A2","mesenchymal stem cells (adipose derived), adipogenic induction","time courses"
"13234-142A3","mesenchymal stem cells (adipose derived), adipogenic induction","time courses"
"13235-142A4","mesenchymal stem cells (adipose derived), adipogenic induction","time courses"
"13236-142A5","mesenchymal stem cells (adipose derived), adipogenic induction","time courses"
"13237-142A6","mesenchymal stem cells (adipose derived), adipogenic induction, 00hr30min, biol_rep3","time courses"
"13238-142A7","mesenchymal stem cells (adipose derived), adipogenic induction","time courses"
"13239-142A8","mesenchymal stem cells (adipose derived), adipogenic induction","time courses"
"13240-142A9","mesenchymal stem cells (adipose derived), adipogenic induction","time courses"
"13241-142B1","mesenchymal stem cells (adipose derived), adipogenic induction","time courses"
"13242-142B2","mesenchymal stem cells (adipose derived), adipogenic induction","time courses"
"13243-142B3","mesenchymal stem cells (adipose derived), adipogenic induction","time courses"
"13244-142B4","mesenchymal stem cells (adipose derived), adipogenic induction, 01hr20min, biol_rep1","time courses"
"13245-142B5","mesenchymal stem cells (adipose derived), adipogenic induction, 01hr20min, biol_rep2","time courses"
"13246-142B6","mesenchymal stem cells (adipose derived), adipogenic induction, 01hr20min, biol_rep3","time courses"
"13247-142B7","mesenchymal stem cells (adipose derived), adipogenic induction","time courses"
"13248-142B8","mesenchymal stem cells (adipose derived), adipogenic induction","time courses"
"13249-142B9","mesenchymal stem cells (adipose derived), adipogenic induction","time courses"
"13250-142C1","mesenchymal stem cells (adipose derived), adipogenic induction","time courses"
"13251-142C2","mesenchymal stem cells (adipose derived), adipogenic induction","time courses"
"13252-142C3","mesenchymal stem cells (adipose derived), adipogenic induction, 02hr00min, biol_rep3","time courses"
"13253-142C4","mesenchymal stem cells (adipose derived), adipogenic induction","time courses"
"13254-142C5","mesenchymal stem cells (adipose derived), adipogenic induction, 02hr30min, biol_rep2","time courses"
"13255-142C6","mesenchymal stem cells (adipose derived), adipogenic induction","time courses"
"13256-142C7","mesenchymal stem cells (adipose derived), adipogenic induction","time courses"
"13257-142C8","mesenchymal stem cells (adipose derived), adipogenic induction, 03hr00min, biol_rep2","time courses"
"13258-142C9","mesenchymal stem cells (adipose derived), adipogenic induction","time courses"
"13259-142D1","mesenchymal stem cells (adipose derived), adipogenic induction, 12hr00min, biol_rep1","time courses"
"13260-142D2","mesenchymal stem cells (adipose derived), adipogenic induction, 12hr00min, biol_rep2","time courses"
"13261-142D3","mesenchymal stem cells (adipose derived), adipogenic induction, 12hr00min, biol_rep3","time courses"
"13262-142D4","mesenchymal stem cells (adipose derived), adipogenic induction, day01, biol_rep1","time courses"
"13263-142D5","mesenchymal stem cells (adipose derived), adipogenic induction","time courses"
"13264-142D6","mesenchymal stem cells (adipose derived), adipogenic induction","time courses"
"13265-142D7","mesenchymal stem cells (adipose derived), adipogenic induction","time courses"
"13266-142D8","mesenchymal stem cells (adipose derived), adipogenic induction","time courses"
"13267-142D9","mesenchymal stem cells (adipose derived), adipogenic induction","time courses"
"13268-142E1","mesenchymal stem cells (adipose derived), adipogenic induction","time courses"
"13269-142E2","mesenchymal stem cells (adipose derived), adipogenic induction, day04, biol_rep2","time courses"
"13270-142E3","mesenchymal stem cells (adipose derived), adipogenic induction","time courses"
"13271-142E4","mesenchymal stem cells (adipose derived), adipogenic induction","time courses"
"13272-142E5","mesenchymal stem cells (adipose derived), adipogenic induction","time courses"
"13273-142E6","mesenchymal stem cells (adipose derived), adipogenic induction","time courses"
"13274-142E7","mesenchymal stem cells (adipose derived), adipogenic induction","time courses"
"13275-142E8","mesenchymal stem cells (adipose derived), adipogenic induction","time courses"
"13276-142E9","mesenchymal stem cells (adipose derived), adipogenic induction","time courses"
"13277-142F1","mesenchymal stem cells (adipose derived), adipogenic induction","time courses"
"13278-142F2","mesenchymal stem cells (adipose derived), adipogenic induction, day14, biol_rep2","time courses"
"13279-142F3","mesenchymal stem cells (adipose derived), adipogenic induction","time courses"
"13280-142F4","mesenchymal stem cells (adipose derived), undifferentiated control, biol_rep1","time courses"
"13281-142F5","mesenchymal stem cells (adipose derived), undifferentiated control, biol_rep2","time courses"
"13282-142F6","mesenchymal stem cells (adipose derived), undifferentiated control, biol_rep3","time courses"
"13304-142I1","Monocyte-derived macrophages response to mock influenza infection, 00hr00min, donor1 (868_121:MI_0h)","time courses"
"13305-142I2","Monocyte-derived macrophages response to udorn influenza infection","time courses"
"13306-142I3","Monocyte-derived macrophages response to udorn influenza infection","time courses"
"13307-142I4","Monocyte-derived macrophages response to udorn influenza infection","time courses"
"13308-142I5","Monocyte-derived macrophages response to udorn influenza infection","time courses"
"13309-142I6","Monocyte-derived macrophages response to mock influenza infection","time courses"
"13310-142I7","Monocyte-derived macrophages response to mock influenza infection","time courses"
"13311-142I8","Monocyte-derived macrophages response to udorn influenza infection","time courses"
"13312-142I9","Monocyte-derived macrophages response to udorn influenza infection","time courses"
"13313-143A1","Monocyte-derived macrophages response to udorn influenza infection","time courses"
"13314-143A2","Monocyte-derived macrophages response to udorn influenza infection, 24hr00min, donor4 (227_121:Ud_24h)","time courses"
"13315-143A3","Monocyte-derived macrophages response to mock influenza infection","time courses"
"13316-143A4","Monocyte-derived macrophages response to mock influenza infection","time courses"
"13317-143A5","Monocyte-derived macrophages response to udorn influenza infection","time courses"
"13318-143A6","Monocyte-derived macrophages response to udorn influenza infection, 02hr00min, donor2 (150_120:Ud_2h)","time courses"
"13319-143A7","Monocyte-derived macrophages response to udorn influenza infection","time courses"
"13320-143A8","Monocyte-derived macrophages response to udorn influenza infection","time courses"
"13321-143A9","Monocyte-derived macrophages response to mock influenza infection","time courses"
"13322-143B1","Monocyte-derived macrophages response to mock influenza infection","time courses"
"13323-143B2","Monocyte-derived macrophages response to udorn influenza infection","time courses"
"13324-143B3","Monocyte-derived macrophages response to udorn influenza infection","time courses"
"13325-143B4","Monocyte-derived macrophages response to udorn influenza infection","time courses"
"13326-143B5","Monocyte-derived macrophages response to udorn influenza infection","time courses"
"13327-143B6","Monocyte-derived macrophages response to mock influenza infection","time courses"
"13328-143B7","HES3-GFP Embryonic Stem cells, cardiomyocytic induction","time courses"
"13329-143B8","HES3-GFP Embryonic Stem cells, cardiomyocytic induction","time courses"
"13330-143B9","HES3-GFP Embryonic Stem cells, cardiomyocytic induction","time courses"
"13331-143C1","HES3-GFP Embryonic Stem cells, cardiomyocytic induction","time courses"
"13332-143C2","HES3-GFP Embryonic Stem cells, cardiomyocytic induction","time courses"
"13333-143C3","HES3-GFP Embryonic Stem cells, cardiomyocytic induction","time courses"
"13334-143C4","HES3-GFP Embryonic Stem cells, cardiomyocytic induction, day07, biol_rep1","time courses"
"13335-143C5","HES3-GFP Embryonic Stem cells, cardiomyocytic induction","time courses"
"13336-143C6","HES3-GFP Embryonic Stem cells, cardiomyocytic induction","time courses"
"13337-143C7","HES3-GFP Embryonic Stem cells, cardiomyocytic induction","time courses"
"13338-143C8","HES3-GFP Embryonic Stem cells, cardiomyocytic induction","time courses"
"13339-143C9","HES3-GFP Embryonic Stem cells, cardiomyocytic induction","time courses"
"13340-143D1","HES3-GFP Embryonic Stem cells, cardiomyocytic induction","time courses"
"13341-143D2","HES3-GFP Embryonic Stem cells, cardiomyocytic induction","time courses"
"13342-143D3","HES3-GFP Embryonic Stem cells, cardiomyocytic induction","time courses"
"13343-143D4","HES3-GFP Embryonic Stem cells, cardiomyocytic induction","time courses"
"13344-143D5","HES3-GFP Embryonic Stem cells, cardiomyocytic induction","time courses"
"13345-143D6","HES3-GFP Embryonic Stem cells, cardiomyocytic induction","time courses"
"13346-143D7","HES3-GFP Embryonic Stem cells, cardiomyocytic induction","time courses"
"13347-143D8","HES3-GFP Embryonic Stem cells, cardiomyocytic induction","time courses"
"13348-143D9","HES3-GFP Embryonic Stem cells, cardiomyocytic induction","time courses"
"13349-143E1","HES3-GFP Embryonic Stem cells, cardiomyocytic induction","time courses"
"13350-143E2","HES3-GFP Embryonic Stem cells, cardiomyocytic induction","time courses"
"13351-143E3","HES3-GFP Embryonic Stem cells, cardiomyocytic induction","time courses"
"13352-143E4","HES3-GFP Embryonic Stem cells, cardiomyocytic induction","time courses"
"13353-143E5","HES3-GFP Embryonic Stem cells, cardiomyocytic induction","time courses"
"13354-143E6","HES3-GFP Embryonic Stem cells, cardiomyocytic induction","time courses"
"13355-143E7","HES3-GFP Embryonic Stem cells, cardiomyocytic induction","time courses"
"13356-143E8","HES3-GFP Embryonic Stem cells, cardiomyocytic induction","time courses"
"13357-143E9","HES3-GFP Embryonic Stem cells, cardiomyocytic induction","time courses"
"13358-143F1","HES3-GFP Embryonic Stem cells, cardiomyocytic induction","time courses"
"13359-143F2","HES3-GFP Embryonic Stem cells, cardiomyocytic induction","time courses"
"13360-143F3","HES3-GFP Embryonic Stem cells, cardiomyocytic induction","time courses"
"13361-143F4","HES3-GFP Embryonic Stem cells, cardiomyocytic induction","time courses"
"13362-143F5","HES3-GFP Embryonic Stem cells, cardiomyocytic induction","time courses"
"13363-143F6","HES3-GFP Embryonic Stem cells, cardiomyocytic induction","time courses"
"13364-143F7","HES3-GFP Embryonic Stem cells, cardiomyocytic induction","time courses"
"13365-143F8","HES3-GFP Embryonic Stem cells, cardiomyocytic induction","time courses"
"13366-143F9","HES3-GFP Embryonic Stem cells, cardiomyocytic induction","time courses"
"13421-144D1","iPS differentiation to neuron, control donor C11-CRL2429","time courses"
"13422-144D2","iPS differentiation to neuron, control donor C11-CRL2429","time courses"
"13423-144D3","iPS differentiation to neuron, control donor C11-CRL2429","time courses"
"13424-144D4","iPS differentiation to neuron, control donor C11-CRL2429","time courses"
"13425-144D5","iPS differentiation to neuron, control donor C11-CRL2429","time courses"
"13426-144D6","iPS differentiation to neuron, control donor C11-CRL2429","time courses"
"13427-144D7","iPS differentiation to neuron, control donor C11-CRL2429","time courses"
"13428-144D8","iPS differentiation to neuron, control donor C11-CRL2429","time courses"
"13429-144D9","iPS differentiation to neuron, control donor C11-CRL2429","time courses"
"13430-144E1","iPS differentiation to neuron, control donor C11-CRL2429","time courses"
"13431-144E2","iPS differentiation to neuron, control donor C11-CRL2429","time courses"
"13432-144E3","iPS differentiation to neuron, control donor C11-CRL2429","time courses"
"13433-144E4","iPS differentiation to neuron, control donor C32-CRL1502","time courses"
"13434-144E5","iPS differentiation to neuron, control donor C32-CRL1502","time courses"
"13435-144E6","iPS differentiation to neuron, control donor C32-CRL1502","time courses"
"13436-144E7","iPS differentiation to neuron, control donor C32-CRL1502","time courses"
"13437-144E8","iPS differentiation to neuron, control donor C32-CRL1502","time courses"
"13438-144E9","iPS differentiation to neuron, control donor C32-CRL1502","time courses"
"13439-144F1","iPS differentiation to neuron, control donor C32-CRL1502","time courses"
"13440-144F2","iPS differentiation to neuron, control donor C32-CRL1502","time courses"
"13441-144F3","iPS differentiation to neuron, control donor C32-CRL1502","time courses"
"13442-144F4","iPS differentiation to neuron, control donor C32-CRL1502","time courses"
"13443-144F5","iPS differentiation to neuron, control donor C32-CRL1502","time courses"
"13444-144F6","iPS differentiation to neuron, control donor C32-CRL1502","time courses"
"13445-144F7","iPS differentiation to neuron, down-syndrome donor C11-CCL54","time courses"
"13446-144F8","iPS differentiation to neuron, down-syndrome donor C18-CCL54","time courses"
"13447-144F9","iPS differentiation to neuron, down-syndrome donor C18-CCL54","time courses"
"13448-144G1","iPS differentiation to neuron, down-syndrome donor C18-CCL54","time courses"
"13449-144G2","iPS differentiation to neuron, down-syndrome donor C11-CCL54","time courses"
"13450-144G3","iPS differentiation to neuron, down-syndrome donor C18-CCL54","time courses"
"13451-144G4","iPS differentiation to neuron, down-syndrome donor C18-CCL54","time courses"
"13452-144G5","iPS differentiation to neuron, down-syndrome donor C18-CCL54","time courses"
"13453-144G6","iPS differentiation to neuron, down-syndrome donor C18-CCL54","time courses"
